,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,Building Code,Lat,Lng,Rating,PRIMARY_BUILDING_CODE,BOROUGH_BLOCK_LOT
106,,2032480062,1959.0,2001.0,0.0,,1011404.0,255944.0,X886,40.8691391,-73.9018818,5.0,X886,2032480062
107,,3058500030,1931.0,2006.0,2006.0,,977752.0,171250.0,K485,40.764639700000004,-73.9587363,9.0,K485,3058500030
108,,3058500030,1931.0,2006.0,2006.0,,977752.0,171250.0,K485,40.764639700000004,-73.9587363,9.0,K485,3058500030
109,,4073270028,2016.0,2014.0,0.0,,1047731.0,214548.0,Q332,40.755101,-73.77056700000001,10.0,Q332,4073270028
110,,4014190001,1928.0,1993.0,1994.0,,1017871.0,215324.0,Q148,40.757627899999996,-73.878619,6.0,Q148,4014190001
111,,3035070007,1930.0,0.0,0.0,,1009849.0,183758.0,K298,40.671229,-73.90759880000002,1.0,K298,3035070007
112,,3035070007,1930.0,0.0,0.0,,1009849.0,183758.0,K298,40.671229,-73.90759880000002,1.0,K298,3035070007
113,,1021720016,1989.0,0.0,0.0,,1003599.0,252937.0,M218,40.8608456,-73.93014939999998,9.0,M218,1021720016
114,,1021720016,1989.0,0.0,0.0,,1003599.0,252937.0,M218,40.8608456,-73.93014939999998,9.0,M218,1021720016
115,,4048020001,1956.0,0.0,0.0,,1034487.0,221647.0,Q185,40.7751216,-73.81849989999998,4.0,Q185,4048020001
116,,4048030001,1962.0,2000.0,0.0,,1034495.0,221366.0,Q021,40.774168200000005,-73.81854279999999,8.0,Q021,4048030001
117,,4034900001,1916.0,1997.0,0.0,,1011140.0,196386.0,Q093,40.705751,-73.9029908,5.0,Q093,4034900001
118,,4034900001,1916.0,1997.0,0.0,,1011140.0,196386.0,Q093,40.705751,-73.9029908,5.0,Q093,4034900001
119,,3060620141,2012.0,2009.0,0.0,,976021.0,165563.0,K264,40.6210088,-74.0295991,10.0,K264,3060620141
120,,3060620141,2012.0,2009.0,0.0,,976021.0,165563.0,K264,40.6210088,-74.0295991,10.0,K264,3060620141
121,,1019640012,1921.0,1988.0,0.0,,996506.0,234673.0,M125,40.810687,-73.95606099999998,7.0,M125,1019640012
122,,1019640012,1921.0,1988.0,0.0,,996506.0,234673.0,M125,40.810687,-73.95606099999998,7.0,M125,1019640012
123,,1019640012,1921.0,1988.0,0.0,,996506.0,234673.0,M125,40.8108537,-73.9563386,7.0,M125,1019640012
124,,4005920015,2001.0,0.0,0.0,,1005567.0,218688.0,Q234,40.76688920000001,-73.9232147,10.0,Q234,4005920015
125,,4005920015,2001.0,0.0,0.0,,1005567.0,218688.0,Q234,40.76688920000001,-73.9232147,10.0,Q234,4005920015
126,,2024560100,1931.0,0.0,0.0,,1007072.0,242361.0,X090,40.8321305,-73.91756559999999,3.0,X090,2024560100
127,,2024560100,1931.0,0.0,0.0,,1007072.0,242361.0,X090,40.8321305,-73.91756559999999,3.0,X090,2024560100
128,,3072500025,1931.0,0.0,0.0,,992041.0,151513.0,K303,40.58263640000001,-73.9720753,9.0,K303,3072500025
129,,3072500025,1931.0,0.0,0.0,,992041.0,151513.0,K303,40.7389953,-74.0094278,9.0,K303,3072500025
130,,3072500025,1931.0,0.0,0.0,,992041.0,151513.0,K303,40.7389953,-74.0094278,9.0,K303,3072500025
131,,3072500025,1931.0,0.0,0.0,,992041.0,151513.0,K303,40.58263640000001,-73.9720753,9.0,K303,3072500025
132,,5016530001,2007.0,0.0,0.0,,938601.0,165320.0,R861,40.6204522,-74.16441590000001,10.0,R861,5016530001
133,,5016530001,2007.0,0.0,0.0,,938601.0,165320.0,R861,40.6204522,-74.16441590000001,10.0,R861,5016530001
